arm,repetition,case,round,counter,value
capstone,1,13,1410000,nodes_not_on_free_list,1410050
capstone,1,13,1420000,nodes_not_on_free_list,1420050
capstone,1,13,1430000,nodes_not_on_free_list,1430050
capstone,1,13,1440000,nodes_not_on_free_list,1440050
capstone,1,13,1450000,nodes_not_on_free_list,1450050
capstone,1,13,1460000,nodes_not_on_free_list,1460050
capstone,1,13,1470000,nodes_not_on_free_list,1470050
capstone,1,13,1480000,nodes_not_on_free_list,1480050
capstone,1,13,1490000,nodes_not_on_free_list,1490050
capstone,1,13,1500000,nodes_not_on_free_list,1500050
capstone,1,13,1510000,nodes_not_on_free_list,1510050
capstone,1,13,1520000,nodes_not_on_free_list,1520050
capstone,1,13,1530000,nodes_not_on_free_list,1530050
capstone,1,13,1540000,nodes_not_on_free_list,1540050
capstone,1,13,1550000,nodes_not_on_free_list,1550050
capstone,1,13,1560000,nodes_not_on_free_list,1560050
capstone,1,13,1570000,nodes_not_on_free_list,1570050
capstone,1,13,1580000,nodes_not_on_free_list,1580050
capstone,1,13,1590000,nodes_not_on_free_list,1590050
capstone,1,13,1600000,nodes_not_on_free_list,1600050
capstone,1,13,1610000,nodes_not_on_free_list,1610050
capstone,1,13,1620000,nodes_not_on_free_list,1620050
capstone,1,13,1630000,nodes_not_on_free_list,1630050
capstone,1,13,1640000,nodes_not_on_free_list,1640050
capstone,1,13,1650000,nodes_not_on_free_list,1650050
capstone,1,13,1660000,nodes_not_on_free_list,1660050
capstone,1,13,1670000,nodes_not_on_free_list,1670050
capstone,1,13,1680000,nodes_not_on_free_list,1680050
capstone,1,13,1690000,nodes_not_on_free_list,1690050
capstone,1,13,1700000,nodes_not_on_free_list,1700050
capstone,1,13,1710000,nodes_not_on_free_list,1710050
capstone,1,13,1720000,nodes_not_on_free_list,1720050
capstone,1,13,1730000,nodes_not_on_free_list,1730050
capstone,1,13,1740000,nodes_not_on_free_list,1740050
capstone,1,13,1750000,nodes_not_on_free_list,1750050
capstone,1,13,1760000,nodes_not_on_free_list,1760050
capstone,1,13,1770000,nodes_not_on_free_list,1770050
capstone,1,13,1780000,nodes_not_on_free_list,1780050
capstone,1,13,1790000,nodes_not_on_free_list,1790050
capstone,1,13,1800000,nodes_not_on_free_list,1800050
capstone,1,13,1810000,nodes_not_on_free_list,1810050
capstone,1,13,1820000,nodes_not_on_free_list,1820050
capstone,1,13,1830000,nodes_not_on_free_list,1830050
capstone,1,13,1840000,nodes_not_on_free_list,1840050
capstone,1,13,1850000,nodes_not_on_free_list,1850050
capstone,1,13,1860000,nodes_not_on_free_list,1860050
capstone,1,13,1870000,nodes_not_on_free_list,1870050
capstone,1,13,1880000,nodes_not_on_free_list,1880050
capstone,1,13,1890000,nodes_not_on_free_list,1890050
capstone,1,13,1900000,nodes_not_on_free_list,1900050
capstone,1,13,1910000,nodes_not_on_free_list,1910050
capstone,1,13,1920000,nodes_not_on_free_list,1920050
capstone,1,13,1930000,nodes_not_on_free_list,1930050
capstone,1,13,1940000,nodes_not_on_free_list,1940050
capstone,1,13,1950000,nodes_not_on_free_list,1950050
capstone,1,13,1960000,nodes_not_on_free_list,1960050
capstone,1,13,1970000,nodes_not_on_free_list,1970050
capstone,1,13,1980000,nodes_not_on_free_list,1980050
capstone,1,13,1990000,nodes_not_on_free_list,1990050
capstone,1,13,2000000,nodes_not_on_free_list,2000050
capstone,1,13,2010000,nodes_not_on_free_list,2010050
capstone,1,13,2020000,nodes_not_on_free_list,2020050
capstone,1,13,2030000,nodes_not_on_free_list,2030050
capstone,1,13,2040000,nodes_not_on_free_list,2040050
capstone,1,13,2050000,nodes_not_on_free_list,2050050
capstone,1,13,2060000,nodes_not_on_free_list,2060050
capstone,1,13,2070000,nodes_not_on_free_list,2070050
capstone,1,13,2080000,nodes_not_on_free_list,2080050
capstone,1,13,2090000,nodes_not_on_free_list,2090050
capstone,1,13,2100000,nodes_not_on_free_list,2100050
capstone,1,13,2110000,nodes_not_on_free_list,2110050
capstone,1,13,2120000,nodes_not_on_free_list,2120050
capstone,1,13,2130000,nodes_not_on_free_list,2130050
capstone,1,13,2140000,nodes_not_on_free_list,2140050
capstone,1,13,2150000,nodes_not_on_free_list,2150050
capstone,1,13,2160000,nodes_not_on_free_list,2160050
capstone,1,13,2170000,nodes_not_on_free_list,2170050
capstone,1,13,2180000,nodes_not_on_free_list,2180050
capstone,1,13,2190000,nodes_not_on_free_list,2190050
capstone,1,13,2200000,nodes_not_on_free_list,2200050
capstone,1,13,0,nodes_not_on_free_list,2200052
capstone,1,12,1,nodes_not_on_free_list,51
capstone,1,12,10000,nodes_not_on_free_list,10050
capstone,1,12,20000,nodes_not_on_free_list,20050
capstone,1,12,30000,nodes_not_on_free_list,30050
capstone,1,12,40000,nodes_not_on_free_list,40050
capstone,1,12,50000,nodes_not_on_free_list,50050
capstone,1,12,60000,nodes_not_on_free_list,60050
capstone,1,12,70000,nodes_not_on_free_list,70050
capstone,1,12,80000,nodes_not_on_free_list,80050
capstone,1,12,90000,nodes_not_on_free_list,90050
capstone,1,12,100000,nodes_not_on_free_list,100050
capstone,1,12,110000,nodes_not_on_free_list,110050
capstone,1,12,120000,nodes_not_on_free_list,120050
capstone,1,12,130000,nodes_not_on_free_list,130050
capstone,1,12,140000,nodes_not_on_free_list,140050
capstone,1,12,150000,nodes_not_on_free_list,150050
capstone,1,12,160000,nodes_not_on_free_list,160050
capstone,1,12,170000,nodes_not_on_free_list,170050
capstone,1,12,180000,nodes_not_on_free_list,180050
capstone,1,12,190000,nodes_not_on_free_list,190050
capstone,1,12,200000,nodes_not_on_free_list,200050
capstone,1,12,210000,nodes_not_on_free_list,210050
capstone,1,12,220000,nodes_not_on_free_list,220050
capstone,1,12,230000,nodes_not_on_free_list,230050
capstone,1,12,240000,nodes_not_on_free_list,240050
capstone,1,12,250000,nodes_not_on_free_list,250050
capstone,1,12,260000,nodes_not_on_free_list,260050
capstone,1,12,270000,nodes_not_on_free_list,270050
capstone,1,12,280000,nodes_not_on_free_list,280050
capstone,1,12,290000,nodes_not_on_free_list,290050
capstone,1,12,300000,nodes_not_on_free_list,300050
capstone,1,12,310000,nodes_not_on_free_list,310050
capstone,1,12,320000,nodes_not_on_free_list,320050
capstone,1,12,330000,nodes_not_on_free_list,330050
capstone,1,12,340000,nodes_not_on_free_list,340050
capstone,1,12,350000,nodes_not_on_free_list,350050
capstone,1,12,360000,nodes_not_on_free_list,360050
capstone,1,12,370000,nodes_not_on_free_list,370050
capstone,1,12,380000,nodes_not_on_free_list,380050
capstone,1,12,390000,nodes_not_on_free_list,390050
capstone,1,12,400000,nodes_not_on_free_list,400050
capstone,1,12,410000,nodes_not_on_free_list,410050
capstone,1,12,420000,nodes_not_on_free_list,420050
capstone,1,12,430000,nodes_not_on_free_list,430050
capstone,1,12,440000,nodes_not_on_free_list,440050
capstone,1,12,450000,nodes_not_on_free_list,450050
capstone,1,12,460000,nodes_not_on_free_list,460050
capstone,1,12,470000,nodes_not_on_free_list,470050
capstone,1,12,480000,nodes_not_on_free_list,480050
capstone,1,12,490000,nodes_not_on_free_list,490050
capstone,1,12,500000,nodes_not_on_free_list,500050
capstone,1,12,510000,nodes_not_on_free_list,510050
capstone,1,12,520000,nodes_not_on_free_list,520050
capstone,1,12,530000,nodes_not_on_free_list,530050
capstone,1,12,540000,nodes_not_on_free_list,540050
capstone,1,12,550000,nodes_not_on_free_list,550050
capstone,1,12,560000,nodes_not_on_free_list,560050
capstone,1,12,570000,nodes_not_on_free_list,570050
capstone,1,12,580000,nodes_not_on_free_list,580050
capstone,1,12,590000,nodes_not_on_free_list,590050
capstone,1,12,600000,nodes_not_on_free_list,600050
capstone,1,12,610000,nodes_not_on_free_list,610050
capstone,1,12,620000,nodes_not_on_free_list,620050
capstone,1,12,630000,nodes_not_on_free_list,630050
capstone,1,12,640000,nodes_not_on_free_list,640050
capstone,1,12,650000,nodes_not_on_free_list,650050
capstone,1,12,660000,nodes_not_on_free_list,660050
capstone,1,12,670000,nodes_not_on_free_list,670050
capstone,1,12,680000,nodes_not_on_free_list,680050
capstone,1,12,690000,nodes_not_on_free_list,690050
capstone,1,12,700000,nodes_not_on_free_list,700050
capstone,1,12,710000,nodes_not_on_free_list,710050
capstone,1,12,720000,nodes_not_on_free_list,720050
capstone,1,12,730000,nodes_not_on_free_list,730050
capstone,1,12,740000,nodes_not_on_free_list,740050
capstone,1,12,750000,nodes_not_on_free_list,750050
capstone,1,12,760000,nodes_not_on_free_list,760050
capstone,1,12,770000,nodes_not_on_free_list,770050
capstone,1,12,780000,nodes_not_on_free_list,780050
capstone,1,12,790000,nodes_not_on_free_list,790050
capstone,1,12,800000,nodes_not_on_free_list,800050
capstone,1,12,810000,nodes_not_on_free_list,810050
capstone,1,12,820000,nodes_not_on_free_list,820050
capstone,1,12,830000,nodes_not_on_free_list,830050
capstone,1,12,840000,nodes_not_on_free_list,840050
capstone,1,12,850000,nodes_not_on_free_list,850050
capstone,1,12,860000,nodes_not_on_free_list,860050
capstone,1,12,870000,nodes_not_on_free_list,870050
capstone,1,12,880000,nodes_not_on_free_list,880050
capstone,1,12,890000,nodes_not_on_free_list,890050
capstone,1,12,900000,nodes_not_on_free_list,900050
capstone,1,12,910000,nodes_not_on_free_list,910050
capstone,1,12,920000,nodes_not_on_free_list,920050
capstone,1,12,930000,nodes_not_on_free_list,930050
capstone,1,12,940000,nodes_not_on_free_list,940050
capstone,1,12,950000,nodes_not_on_free_list,950050
capstone,1,12,960000,nodes_not_on_free_list,960050
capstone,1,12,970000,nodes_not_on_free_list,970050
capstone,1,12,980000,nodes_not_on_free_list,980050
capstone,1,12,990000,nodes_not_on_free_list,990050
capstone,1,12,1000000,nodes_not_on_free_list,1000050
capstone,1,12,1010000,nodes_not_on_free_list,1010050
capstone,1,12,1020000,nodes_not_on_free_list,1020050
capstone,1,12,1030000,nodes_not_on_free_list,1030050
capstone,1,12,1040000,nodes_not_on_free_list,1040050
capstone,1,12,1050000,nodes_not_on_free_list,1050050
capstone,1,12,1060000,nodes_not_on_free_list,1060050
capstone,1,12,1070000,nodes_not_on_free_list,1070050
capstone,1,12,1080000,nodes_not_on_free_list,1080050
capstone,1,12,1090000,nodes_not_on_free_list,1090050
capstone,1,12,1100000,nodes_not_on_free_list,1100050
capstone,1,12,1110000,nodes_not_on_free_list,1110050
capstone,1,12,1120000,nodes_not_on_free_list,1120050
capstone,1,12,1130000,nodes_not_on_free_list,1130050
capstone,1,12,1140000,nodes_not_on_free_list,1140050
capstone,1,12,1150000,nodes_not_on_free_list,1150050
capstone,1,12,1160000,nodes_not_on_free_list,1160050
capstone,1,12,1170000,nodes_not_on_free_list,1170050
capstone,1,12,1180000,nodes_not_on_free_list,1180050
capstone,1,12,1190000,nodes_not_on_free_list,1190050
capstone,1,12,1200000,nodes_not_on_free_list,1200050
capstone,1,12,1210000,nodes_not_on_free_list,1210050
capstone,1,12,1220000,nodes_not_on_free_list,1220050
capstone,1,12,1230000,nodes_not_on_free_list,1230050
capstone,1,12,1240000,nodes_not_on_free_list,1240050
capstone,1,12,1250000,nodes_not_on_free_list,1250050
capstone,1,12,1260000,nodes_not_on_free_list,1260050
capstone,1,12,1270000,nodes_not_on_free_list,1270050
capstone,1,12,1280000,nodes_not_on_free_list,1280050
capstone,1,12,1290000,nodes_not_on_free_list,1290050
capstone,1,12,1300000,nodes_not_on_free_list,1300050
capstone,1,12,1310000,nodes_not_on_free_list,1310050
capstone,1,12,1320000,nodes_not_on_free_list,1320050
capstone,1,12,1330000,nodes_not_on_free_list,1330050
capstone,1,12,1340000,nodes_not_on_free_list,1340050
capstone,1,12,1350000,nodes_not_on_free_list,1350050
capstone,1,12,1360000,nodes_not_on_free_list,1360050
capstone,1,12,1370000,nodes_not_on_free_list,1370050
capstone,1,12,1380000,nodes_not_on_free_list,1380050
capstone,1,12,1390000,nodes_not_on_free_list,1390050
capstone,1,12,1400000,nodes_not_on_free_list,1400050
capstone,1,12,1410000,nodes_not_on_free_list,1410050
capstone,1,12,1420000,nodes_not_on_free_list,1420050
capstone,1,12,1430000,nodes_not_on_free_list,1430050
capstone,1,12,1440000,nodes_not_on_free_list,1440050
capstone,1,12,1450000,nodes_not_on_free_list,1450050
capstone,1,12,1460000,nodes_not_on_free_list,1460050
capstone,1,12,1470000,nodes_not_on_free_list,1470050
capstone,1,12,1480000,nodes_not_on_free_list,1480050
capstone,1,12,1490000,nodes_not_on_free_list,1490050
capstone,1,12,1500000,nodes_not_on_free_list,1500050
capstone,1,12,1510000,nodes_not_on_free_list,1510050
capstone,1,12,1520000,nodes_not_on_free_list,1520050
capstone,1,12,1530000,nodes_not_on_free_list,1530050
capstone,1,12,1540000,nodes_not_on_free_list,1540050
capstone,1,12,1550000,nodes_not_on_free_list,1550050
capstone,1,12,1560000,nodes_not_on_free_list,1560050
capstone,1,12,1570000,nodes_not_on_free_list,1570050
capstone,1,12,1580000,nodes_not_on_free_list,1580050
capstone,1,12,1590000,nodes_not_on_free_list,1590050
capstone,1,12,1600000,nodes_not_on_free_list,1600050
capstone,1,12,1610000,nodes_not_on_free_list,1610050
capstone,1,12,1620000,nodes_not_on_free_list,1620050
capstone,1,12,1630000,nodes_not_on_free_list,1630050
capstone,1,12,1640000,nodes_not_on_free_list,1640050
capstone,1,12,1650000,nodes_not_on_free_list,1650050
capstone,1,12,1660000,nodes_not_on_free_list,1660050
capstone,1,12,1670000,nodes_not_on_free_list,1670050
capstone,1,12,1680000,nodes_not_on_free_list,1680050
capstone,1,12,1690000,nodes_not_on_free_list,1690050
capstone,1,12,1700000,nodes_not_on_free_list,1700050
capstone,1,12,1710000,nodes_not_on_free_list,1710050
capstone,1,12,1720000,nodes_not_on_free_list,1720050
capstone,1,12,1730000,nodes_not_on_free_list,1730050
capstone,1,12,1740000,nodes_not_on_free_list,1740050
capstone,1,12,1750000,nodes_not_on_free_list,1750050
capstone,1,12,1760000,nodes_not_on_free_list,1760050
capstone,1,12,1770000,nodes_not_on_free_list,1770050
capstone,1,12,1780000,nodes_not_on_free_list,1780050
capstone,1,12,1790000,nodes_not_on_free_list,1790050
capstone,1,12,1800000,nodes_not_on_free_list,1800050
capstone,1,12,1810000,nodes_not_on_free_list,1810050
capstone,1,12,1820000,nodes_not_on_free_list,1820050
capstone,1,12,1830000,nodes_not_on_free_list,1830050
capstone,1,12,1840000,nodes_not_on_free_list,1840050
capstone,1,12,1850000,nodes_not_on_free_list,1850050
capstone,1,12,1860000,nodes_not_on_free_list,1860050
capstone,1,12,1870000,nodes_not_on_free_list,1870050
capstone,1,12,1880000,nodes_not_on_free_list,1880050
capstone,1,12,1890000,nodes_not_on_free_list,1890050
capstone,1,12,1900000,nodes_not_on_free_list,1900050
capstone,1,12,1910000,nodes_not_on_free_list,1910050
capstone,1,12,1920000,nodes_not_on_free_list,1920050
capstone,1,12,1930000,nodes_not_on_free_list,1930050
capstone,1,12,1940000,nodes_not_on_free_list,1940050
capstone,1,12,1950000,nodes_not_on_free_list,1950050
capstone,1,12,1960000,nodes_not_on_free_list,1960050
capstone,1,12,1970000,nodes_not_on_free_list,1970050
capstone,1,12,1980000,nodes_not_on_free_list,1980050
capstone,1,12,1990000,nodes_not_on_free_list,1990050
capstone,1,12,2000000,nodes_not_on_free_list,2000050
capstone,1,12,2010000,nodes_not_on_free_list,2010050
capstone,1,12,2020000,nodes_not_on_free_list,2020050
capstone,1,12,2030000,nodes_not_on_free_list,2030050
capstone,1,12,2040000,nodes_not_on_free_list,2040050
capstone,1,12,2050000,nodes_not_on_free_list,2050050
capstone,1,12,2060000,nodes_not_on_free_list,2060050
capstone,1,12,2070000,nodes_not_on_free_list,2070050
capstone,1,12,2080000,nodes_not_on_free_list,2080050
capstone,1,12,2090000,nodes_not_on_free_list,2090050
capstone,1,12,2100000,nodes_not_on_free_list,2100050
capstone,1,12,2110000,nodes_not_on_free_list,2110050
capstone,1,12,2120000,nodes_not_on_free_list,2120050
capstone,1,12,2130000,nodes_not_on_free_list,2130050
capstone,1,12,2140000,nodes_not_on_free_list,2140050
capstone,1,12,2150000,nodes_not_on_free_list,2150050
capstone,1,12,2160000,nodes_not_on_free_list,2160050
capstone,1,12,2170000,nodes_not_on_free_list,2170050
capstone,1,12,2180000,nodes_not_on_free_list,2180050
capstone,1,12,2190000,nodes_not_on_free_list,2190050
capstone,1,12,2200000,nodes_not_on_free_list,2200050
